Latitude,Longitude,fileName,day,time
25.639488,122.9270055,20210530-085005,20210530,085005
25.636222,122.96989400000001,20210530-085605,20210530,085605
25.632956,123.01278250000001,20210530-090205,20210530,090205
25.62969,123.05567100000002,20210530-090805,20210530,090805
25.626424,123.09855950000002,20210530-091405,20210530,091405
