Latitude,Longitude,fileName,day,time
25.688136999999998,121.26229799999999,20210530-085607,20210530,085607
25.690789999999996,121.32069299999998,20210530-090207,20210530,090207
25.693442999999995,121.37908799999997,20210530-090807,20210530,090807
25.696095999999994,121.43748299999996,20210530-091407,20210530,091407
25.698748999999992,121.49587799999995,20210530-092007,20210530,092007
