Latitude,Longitude,fileName,day,time
24.7779895,121.59764849999999,20210530-053728,20210530,053728
24.790495,121.659149,20210530-054328,20210530,054328
24.8030005,121.72064950000001,20210530-054928,20210530,054928
24.815506,121.78215,20210530-055528,20210530,055528
24.8280115,121.8436505,20210530-060128,20210530,060128
