Latitude,Longitude,fileName,day,time
25.094853999999998,122.03884450000001,20210530-100217,20210530,100217
25.102162999999997,122.09772400000001,20210530-100817,20210530,100817
25.109471999999997,122.15660350000002,20210530-101417,20210530,101417
25.116780999999996,122.21548300000002,20210530-102017,20210530,102017
25.124089999999995,122.27436250000002,20210530-102617,20210530,102617
