Latitude,Longitude,fileName,day,time
25.014807,121.71572799999998,20210530-061937,20210530,061937
25.025822,121.76000099999997,20210530-062537,20210530,062537
25.036837000000002,121.80427399999996,20210530-063137,20210530,063137
25.047852000000002,121.84854699999995,20210530-063737,20210530,063737
25.058867000000003,121.89281999999994,20210530-064337,20210530,064337
