Latitude,Longitude,fileName,day,time
25.374483499999997,121.45614650000002,20210530-090809,20210530,090809
25.383096,121.51285600000001,20210530-091409,20210530,091409
25.3917085,121.56956550000001,20210530-092009,20210530,092009
25.400320999999998,121.62627500000002,20210530-092609,20210530,092609
25.408933499999996,121.68298450000003,20210530-093209,20210530,093209
