Latitude,Longitude,fileName,day,time
25.161058000000004,122.76424800000001,20210530-092010,20210530,092010
25.164603000000003,122.809273,20210530-092610,20210530,092610
25.168148000000002,122.854298,20210530-093210,20210530,093210
25.171693000000005,122.89932300000001,20210530-093810,20210530,093810
25.175238000000007,122.94434800000002,20210530-094410,20210530,094410
