Latitude,Longitude,fileName,day,time
26.178628,120.83638800000001,20210530-053126,20210530,053126
26.202395,120.88020400000002,20210530-053726,20210530,053726
26.226162,120.92402000000003,20210530-054326,20210530,054326
26.249928999999998,120.96783600000003,20210530-054926,20210530,054926
26.273695999999997,121.01165200000004,20210530-055526,20210530,055526
