Latitude,Longitude,fileName,day,time
24.708816,121.63942599999999,20210530-084404,20210530,084404
24.728986,121.70919599999998,20210530-085004,20210530,085004
24.749156,121.77896599999997,20210530-085604,20210530,085604
24.769326,121.84873599999996,20210530-090204,20210530,090204
24.789496,121.91850599999995,20210530-090804,20210530,090804
