Latitude,Longitude,fileName,day,time
24.9244535,121.70235,20210530-085005,20210530,085005
24.94589,121.728385,20210530-085605,20210530,085605
24.9673265,121.75442000000001,20210530-090205,20210530,090205
24.988763,121.780455,20210530-090805,20210530,090805
25.0101995,121.80649,20210530-091405,20210530,091405
