Latitude,Longitude,fileName,day,time
25.655811999999997,121.716241,20210530-052524,20210530,052524
25.656556999999996,121.765436,20210530-053124,20210530,053124
25.657301999999994,121.81463099999999,20210530-053724,20210530,053724
25.658046999999993,121.86382599999999,20210530-054324,20210530,054324
25.65879199999999,121.91302099999999,20210530-054924,20210530,054924
