Latitude,Longitude,fileName,day,time
25.7239795,122.870419,20210530-044919,20210530,044919
25.707688,122.919991,20210530-045519,20210530,045519
25.691396500000003,122.969563,20210530-050119,20210530,050119
25.675105000000002,123.01913499999999,20210530-050719,20210530,050719
25.6588135,123.06870699999999,20210530-051319,20210530,051319
