Latitude,Longitude,fileName,day,time
26.120826,121.02453299999999,20210530-054329,20210530,054329
26.09767,121.06208899999999,20210530-054929,20210530,054929
26.074514,121.09964499999998,20210530-055529,20210530,055529
26.051358,121.13720099999998,20210530-060129,20210530,060129
26.028202,121.17475699999997,20210530-060729,20210530,060729
