Latitude,Longitude,fileName,day,time
25.448916,121.030624,20210530-075554,20210530,075554
25.486577,121.05890600000001,20210530-080154,20210530,080154
25.524238,121.08718800000001,20210530-080754,20210530,080754
25.561899,121.11547000000002,20210530-081354,20210530,081354
25.59956,121.14375200000002,20210530-081954,20210530,081954
